id,area,violation_type,date,hour,day_of_week,month,severity,lat,lon
VLT102072,West Bengal,No Seatbelt,2028-09-03 00:00:00,0,Sunday,September,2,22.972869919696414,87.84106991969642
VLT102073,Delhi,Drunk Driving,2028-09-04 00:00:00,7,Monday,September,3,28.65281332526566,77.24791332526567
VLT102074,Gujarat,Drunk Driving,2028-09-05 00:00:00,4,Tuesday,September,3,22.29591295894392,71.22961295894393
VLT102075,Karnataka,No Seatbelt,2028-09-06 00:00:00,3,Wednesday,September,2,15.305552904965642,75.70215290496564
VLT102076,Karnataka,Overloading,2028-09-07 00:00:00,16,Thursday,September,2,15.276766299609774,75.67336629960977
VLT102077,Delhi,Using Mobile Phone,2028-09-08 00:00:00,2,Friday,September,2,28.598186637343208,77.1932866373432
VLT102078,Karnataka,Over-speeding,2028-09-09 00:00:00,11,Saturday,September,3,15.285961772157622,75.68256177215761
VLT102079,West Bengal,Overloading,2028-09-10 00:00:00,23,Sunday,September,2,23.0112872249623,87.8794872249623
VLT102080,Uttar Pradesh,No Seatbelt,2028-09-11 00:00:00,13,Monday,September,2,26.86055599094133,80.96005599094134
VLT102081,Karnataka,Overloading,2028-09-12 00:00:00,3,Tuesday,September,2,15.317814340648331,75.71441434064833
VLT102082,Uttar Pradesh,No Helmet,2028-09-13 00:00:00,21,Wednesday,September,2,26.79833745032072,80.89783745032072
VLT102083,Uttar Pradesh,Using Mobile Phone,2028-09-14 00:00:00,17,Thursday,September,2,26.89330922523572,80.99280922523573
VLT102084,Maharashtra,No Seatbelt,2028-09-15 00:00:00,16,Friday,September,2,19.702846753992638,75.66524675399263
VLT102085,Tamil Nadu,No Seatbelt,2028-09-16 00:00:00,1,Saturday,September,2,11.129844951909533,78.65964495190953
VLT102086,Maharashtra,Using Mobile Phone,2028-09-17 00:00:00,8,Sunday,September,2,19.74466443745228,75.70706443745227
VLT102087,Punjab,Signal Jumping,2028-09-18 00:00:00,13,Monday,September,3,31.123289426217752,75.31738942621776
VLT102088,Delhi,No Seatbelt,2028-09-19 00:00:00,20,Tuesday,September,2,28.652899709151647,77.24799970915164
VLT102089,Delhi,Drunk Driving,2028-09-20 00:00:00,1,Wednesday,September,3,28.598206050045192,77.1933060500452
VLT102090,Karnataka,Drunk Driving,2028-09-21 00:00:00,23,Thursday,September,3,15.323810753355634,75.72041075335562
VLT102091,Tamil Nadu,Using Mobile Phone,2028-09-22 00:00:00,1,Friday,September,2,11.09015626010817,78.61995626010817
VLT102092,Uttar Pradesh,Driving Without License,2028-09-23 00:00:00,23,Saturday,September,3,26.801943896492265,80.90144389649227
VLT102093,Karnataka,Wrong Parking,2028-09-24 00:00:00,10,Sunday,September,1,15.351322541127399,75.7479225411274
VLT102094,Gujarat,Signal Jumping,2028-09-25 00:00:00,13,Monday,September,3,22.221586920655103,71.1552869206551
VLT102095,West Bengal,Using Mobile Phone,2028-09-26 00:00:00,0,Tuesday,September,2,22.950325353801468,87.81852535380148
VLT102096,Tamil Nadu,Over-speeding,2028-09-27 00:00:00,19,Wednesday,September,3,11.142783940603843,78.67258394060384
VLT102097,Karnataka,Driving Without License,2028-09-28 00:00:00,15,Thursday,September,3,15.288790168999272,75.68539016899926
VLT102098,West Bengal,Driving Without License,2028-09-29 00:00:00,14,Friday,September,3,23.014887330169646,87.88308733016966
VLT102099,Karnataka,Driving Without License,2028-09-30 00:00:00,16,Saturday,September,3,15.274765786398989,75.67136578639898
VLT102100,Delhi,Using Mobile Phone,2028-10-01 00:00:00,23,Sunday,October,2,28.567018199362387,77.16211819936238
VLT102101,Gujarat,Signal Jumping,2028-10-02 00:00:00,2,Monday,October,3,22.246627935098957,71.18032793509896
VLT102102,West Bengal,No Helmet,2028-10-03 00:00:00,13,Tuesday,October,2,23.023496035985094,87.89169603598509
VLT102103,Karnataka,Using Mobile Phone,2028-10-04 00:00:00,19,Wednesday,October,2,15.28074639167074,75.67734639167074
VLT102104,Uttar Pradesh,No Helmet,2028-10-05 00:00:00,16,Thursday,October,2,26.797228894307626,80.89672889430763
VLT102105,Maharashtra,No Seatbelt,2028-10-06 00:00:00,5,Friday,October,2,19.749708562403875,75.71210856240387
VLT102106,Karnataka,No Seatbelt,2028-10-07 00:00:00,3,Saturday,October,2,15.312188679529388,75.70878867952939
VLT102107,Maharashtra,Driving Without License,2028-10-08 00:00:00,11,Sunday,October,3,19.745296680995857,75.70769668099585
VLT102108,Maharashtra,Over-speeding,2028-10-09 00:00:00,3,Monday,October,3,19.724485088782476,75.68688508878247
VLT102109,Uttar Pradesh,Over-speeding,2028-10-10 00:00:00,20,Tuesday,October,3,26.86772817267042,80.96722817267043
VLT102110,Uttar Pradesh,No Seatbelt,2028-10-11 00:00:00,6,Wednesday,October,2,26.88186591013913,80.98136591013913
VLT102111,Uttar Pradesh,Over-speeding,2028-10-12 00:00:00,10,Thursday,October,3,26.84209087583884,80.94159087583884
VLT102112,Tamil Nadu,Driving Without License,2028-10-13 00:00:00,8,Friday,October,3,11.169690851855476,78.69949085185547
VLT102113,Uttar Pradesh,Driving Without License,2028-10-14 00:00:00,21,Saturday,October,3,26.868368971290675,80.96786897129068
VLT102114,Maharashtra,Using Mobile Phone,2028-10-15 00:00:00,11,Sunday,October,2,19.70917830671727,75.67157830671727
VLT102115,Gujarat,No Seatbelt,2028-10-16 00:00:00,6,Monday,October,2,22.30274376484706,71.23644376484707
VLT102116,Gujarat,No Seatbelt,2028-10-17 00:00:00,23,Tuesday,October,2,22.247988985425184,71.1816889854252
VLT102117,Uttar Pradesh,Signal Jumping,2028-10-18 00:00:00,2,Wednesday,October,3,26.85952655738327,80.95902655738327
VLT102118,Uttar Pradesh,Driving Without License,2028-10-19 00:00:00,14,Thursday,October,3,26.814247470710203,80.9137474707102
VLT102119,Delhi,No Helmet,2028-10-20 00:00:00,18,Friday,October,2,28.616023796213565,77.21112379621357
VLT102120,Tamil Nadu,No Helmet,2028-10-21 00:00:00,10,Saturday,October,2,11.09914761161658,78.62894761161657
VLT102121,Punjab,No Seatbelt,2028-10-22 00:00:00,23,Sunday,October,2,31.162580264272083,75.35668026427209
VLT102122,Punjab,Overloading,2028-10-23 00:00:00,23,Monday,October,2,31.127686086618922,75.32178608661893
VLT102123,Delhi,Using Mobile Phone,2028-10-24 00:00:00,2,Tuesday,October,2,28.663582291608414,77.25868229160842
VLT102124,West Bengal,Using Mobile Phone,2028-10-25 00:00:00,7,Wednesday,October,2,22.947689262243383,87.81588926224339
VLT102125,Maharashtra,Using Mobile Phone,2028-10-26 00:00:00,9,Thursday,October,2,19.75790071146235,75.72030071146234
VLT102126,Punjab,Over-speeding,2028-10-27 00:00:00,20,Friday,October,3,31.115456845238576,75.30955684523857
VLT102127,Karnataka,Driving Without License,2028-10-28 00:00:00,6,Saturday,October,3,15.296844179342042,75.69344417934204
VLT102128,Maharashtra,Drunk Driving,2028-10-29 00:00:00,20,Sunday,October,3,19.787536123915245,75.74993612391525
VLT102129,Delhi,Over-speeding,2028-10-30 00:00:00,11,Monday,October,3,28.614027591509927,77.20912759150993
VLT102130,Punjab,Signal Jumping,2028-10-31 00:00:00,6,Tuesday,October,3,31.10600116698989,75.30010116698989
VLT102131,West Bengal,Overloading,2028-11-01 00:00:00,6,Wednesday,November,2,23.009661214164257,87.87786121416427
VLT102132,Uttar Pradesh,Signal Jumping,2028-11-02 00:00:00,16,Thursday,November,3,26.84110988974844,80.94060988974844
VLT102133,Tamil Nadu,Drunk Driving,2028-11-03 00:00:00,5,Friday,November,3,11.085368565022202,78.61516856502219
VLT102134,Maharashtra,No Seatbelt,2028-11-04 00:00:00,16,Saturday,November,2,19.74995570154905,75.71235570154904
VLT102135,Punjab,Driving Without License,2028-11-05 00:00:00,8,Sunday,November,3,31.141652787956563,75.33575278795657
VLT102136,Uttar Pradesh,No Seatbelt,2028-11-06 00:00:00,21,Monday,November,2,26.85507876609857,80.95457876609858
VLT102137,Punjab,Signal Jumping,2028-11-07 00:00:00,14,Tuesday,November,3,31.14053778912893,75.33463778912893
VLT102138,Karnataka,Using Mobile Phone,2028-11-08 00:00:00,18,Wednesday,November,2,15.327390168259393,75.72399016825939
VLT102139,Uttar Pradesh,Over-speeding,2028-11-09 00:00:00,7,Thursday,November,3,26.867083978462958,80.96658397846296
VLT102140,West Bengal,Signal Jumping,2028-11-10 00:00:00,18,Friday,November,3,23.035746224504933,87.90394622450494
VLT102141,Delhi,Drunk Driving,2028-11-11 00:00:00,2,Saturday,November,3,28.619662501083937,77.21476250108394
VLT102142,Tamil Nadu,Drunk Driving,2028-11-12 00:00:00,12,Sunday,November,3,11.121161740583101,78.6509617405831
VLT102143,Delhi,No Seatbelt,2028-11-13 00:00:00,11,Monday,November,2,28.635104644539794,77.2302046445398
VLT102144,Maharashtra,Signal Jumping,2028-11-14 00:00:00,10,Tuesday,November,3,19.792885901672495,75.7552859016725
VLT102145,Gujarat,Signal Jumping,2028-11-15 00:00:00,2,Wednesday,November,3,22.21100081863184,71.14470081863185
VLT102146,Uttar Pradesh,No Seatbelt,2028-11-16 00:00:00,0,Thursday,November,2,26.800306044102154,80.89980604410216
VLT102147,Delhi,Using Mobile Phone,2028-11-17 00:00:00,21,Friday,November,2,28.66163233226794,77.25673233226794
VLT102148,Tamil Nadu,Overloading,2028-11-18 00:00:00,0,Saturday,November,2,11.131700855564617,78.66150085556461
VLT102149,Uttar Pradesh,No Seatbelt,2028-11-19 00:00:00,13,Sunday,November,2,26.801877665940133,80.90137766594015
VLT102150,Uttar Pradesh,Driving Without License,2028-11-20 00:00:00,6,Monday,November,3,26.862737296954954,80.96223729695497
VLT102151,Gujarat,Over-speeding,2028-11-21 00:00:00,4,Tuesday,November,3,22.218352767315267,71.15205276731527
VLT102152,Karnataka,Wrong Parking,2028-11-22 00:00:00,11,Wednesday,November,1,15.277914380251733,75.67451438025172
VLT102153,Punjab,Using Mobile Phone,2028-11-23 00:00:00,4,Thursday,November,2,31.137373315353713,75.33147331535372
VLT102154,Uttar Pradesh,Driving Without License,2028-11-24 00:00:00,7,Friday,November,3,26.863070255538904,80.9625702555389
VLT102155,West Bengal,Drunk Driving,2028-11-25 00:00:00,13,Saturday,November,3,23.01881205305942,87.88701205305942
VLT102156,Gujarat,Over-speeding,2028-11-26 00:00:00,17,Sunday,November,3,22.294086947040842,71.22778694704085
VLT102157,Delhi,Signal Jumping,2028-11-27 00:00:00,1,Monday,November,3,28.602577916257893,77.19767791625789
VLT102158,Punjab,Wrong Parking,2028-11-28 00:00:00,13,Tuesday,November,1,31.195118189457784,75.3892181894578
VLT102159,Gujarat,Signal Jumping,2028-11-29 00:00:00,17,Wednesday,November,3,22.222646544077147,71.15634654407715
VLT102160,Tamil Nadu,Wrong Parking,2028-11-30 00:00:00,4,Thursday,November,1,11.14417136553053,78.67397136553052
VLT102161,Tamil Nadu,Wrong Parking,2028-12-01 00:00:00,16,Friday,December,1,11.100262895302446,78.63006289530244
VLT102162,Delhi,Drunk Driving,2028-12-02 00:00:00,9,Saturday,December,3,28.634723241514845,77.22982324151485
VLT102163,Karnataka,Drunk Driving,2028-12-03 00:00:00,14,Sunday,December,3,15.31423399757146,75.71083399757146
VLT102164,Karnataka,No Helmet,2028-12-04 00:00:00,23,Monday,December,2,15.270329315748661,75.66692931574866
VLT102165,Gujarat,Driving Without License,2028-12-05 00:00:00,5,Tuesday,December,3,22.21316579252538,71.14686579252539
VLT102166,Tamil Nadu,Wrong Parking,2028-12-06 00:00:00,17,Wednesday,December,1,11.106690274197078,78.63649027419707
VLT102167,Tamil Nadu,Overloading,2028-12-07 00:00:00,9,Thursday,December,2,11.086841625155083,78.61664162515508
VLT102168,Karnataka,No Seatbelt,2028-12-08 00:00:00,23,Friday,December,2,15.336107563514618,75.73270756351461
VLT102169,Tamil Nadu,No Seatbelt,2028-12-09 00:00:00,18,Saturday,December,2,11.123175326388154,78.65297532638814
VLT102170,West Bengal,Using Mobile Phone,2028-12-10 00:00:00,15,Sunday,December,2,23.001201595438356,87.86940159543836
VLT102171,Maharashtra,Driving Without License,2028-12-11 00:00:00,21,Monday,December,3,19.768160117473553,75.73056011747354
VLT102172,Gujarat,Drunk Driving,2028-12-12 00:00:00,20,Tuesday,December,3,22.213449685619743,71.14714968561975
VLT102173,Delhi,Over-speeding,2028-12-13 00:00:00,18,Wednesday,December,3,28.605358489596775,77.20045848959678
VLT102174,Delhi,Overloading,2028-12-14 00:00:00,13,Thursday,December,2,28.632188317629886,77.22728831762988
VLT102175,Delhi,No Seatbelt,2028-12-15 00:00:00,6,Friday,December,2,28.654211558382514,77.24931155838252
VLT102176,Maharashtra,No Seatbelt,2028-12-16 00:00:00,9,Saturday,December,2,19.79609986873015,75.75849986873014
VLT102177,Tamil Nadu,Using Mobile Phone,2028-12-17 00:00:00,9,Sunday,December,2,11.115370692336777,78.64517069233676
VLT102178,West Bengal,No Seatbelt,2028-12-18 00:00:00,5,Monday,December,2,22.99443469329439,87.8626346932944
VLT102179,Uttar Pradesh,Drunk Driving,2028-12-19 00:00:00,22,Tuesday,December,3,26.890101885284796,80.9896018852848
VLT102180,Punjab,Signal Jumping,2028-12-20 00:00:00,0,Wednesday,December,3,31.101617807418435,75.29571780741844
VLT102181,Gujarat,Wrong Parking,2028-12-21 00:00:00,1,Thursday,December,1,22.30631881239206,71.24001881239207
VLT102182,Punjab,Over-speeding,2028-12-22 00:00:00,7,Friday,December,3,31.142578928050355,75.33667892805036
VLT102183,Uttar Pradesh,Using Mobile Phone,2028-12-23 00:00:00,6,Saturday,December,2,26.881634829576598,80.9811348295766
VLT102184,Tamil Nadu,Over-speeding,2028-12-24 00:00:00,22,Sunday,December,3,11.093883108550072,78.62368310855007
VLT102185,Maharashtra,No Seatbelt,2028-12-25 00:00:00,19,Monday,December,2,19.795084340629852,75.75748434062984
VLT102186,Uttar Pradesh,Driving Without License,2028-12-26 00:00:00,10,Tuesday,December,3,26.87414561955883,80.97364561955884
VLT102187,Delhi,Overloading,2028-12-27 00:00:00,23,Wednesday,December,2,28.62919291850945,77.22429291850945
VLT102188,Tamil Nadu,Using Mobile Phone,2028-12-28 00:00:00,18,Thursday,December,2,11.094406246094021,78.62420624609402
VLT102189,Maharashtra,Over-speeding,2028-12-29 00:00:00,10,Friday,December,3,19.745327236001355,75.70772723600135
VLT102190,Delhi,Over-speeding,2028-12-30 00:00:00,11,Saturday,December,3,28.622468946017673,77.21756894601768
VLT102191,West Bengal,Wrong Parking,2028-12-31 00:00:00,20,Sunday,December,1,22.976994945560374,87.84519494556038
VLT102192,West Bengal,No Helmet,2029-01-01 00:00:00,11,Monday,January,2,23.02608702360037,87.89428702360037
VLT102193,Tamil Nadu,Signal Jumping,2029-01-02 00:00:00,8,Tuesday,January,3,11.132178706379301,78.6619787063793
VLT102194,Punjab,Driving Without License,2029-01-03 00:00:00,5,Wednesday,January,3,31.106005328745013,75.30010532874502
VLT102195,Punjab,Wrong Parking,2029-01-04 00:00:00,12,Thursday,January,1,31.18463364582634,75.37873364582634
VLT102196,Tamil Nadu,Overloading,2029-01-05 00:00:00,14,Friday,January,2,11.108230743066786,78.63803074306678
VLT102197,Karnataka,No Seatbelt,2029-01-06 00:00:00,8,Saturday,January,2,15.284457087496975,75.68105708749697
VLT102198,West Bengal,No Helmet,2029-01-07 00:00:00,23,Sunday,January,2,23.0010880203533,87.86928802035331
VLT102199,West Bengal,Over-speeding,2029-01-08 00:00:00,1,Monday,January,3,23.01759735830133,87.88579735830133
VLT102200,Delhi,Wrong Parking,2029-01-09 00:00:00,11,Tuesday,January,1,28.592930450883266,77.18803045088328
VLT102201,Uttar Pradesh,No Seatbelt,2029-01-10 00:00:00,2,Wednesday,January,2,26.8454384591811,80.9449384591811
VLT102202,Karnataka,No Helmet,2029-01-11 00:00:00,11,Thursday,January,2,15.36409813977597,75.76069813977597
VLT102203,Tamil Nadu,No Seatbelt,2029-01-12 00:00:00,16,Friday,January,2,11.121296157064483,78.65109615706447
VLT102204,Karnataka,Using Mobile Phone,2029-01-13 00:00:00,20,Saturday,January,2,15.304605363143121,75.70120536314312
VLT102205,West Bengal,No Helmet,2029-01-14 00:00:00,13,Sunday,January,2,22.99184218755091,87.86004218755092
VLT102206,Tamil Nadu,No Helmet,2029-01-15 00:00:00,6,Monday,January,2,11.147808037180235,78.67760803718024
VLT102207,Tamil Nadu,Drunk Driving,2029-01-16 00:00:00,20,Tuesday,January,3,11.141423056687415,78.67122305668741
VLT102208,Punjab,Signal Jumping,2029-01-17 00:00:00,3,Wednesday,January,3,31.100419615618325,75.29451961561833
VLT102209,Uttar Pradesh,Over-speeding,2029-01-18 00:00:00,22,Thursday,January,3,26.890666441303086,80.99016644130309
VLT102210,Gujarat,Signal Jumping,2029-01-19 00:00:00,12,Friday,January,3,22.254551988644312,71.18825198864432
VLT102211,Gujarat,Over-speeding,2029-01-20 00:00:00,18,Saturday,January,3,22.27912209664033,71.21282209664034
VLT102212,Tamil Nadu,Wrong Parking,2029-01-21 00:00:00,0,Sunday,January,1,11.13696618824279,78.66676618824279
VLT102213,West Bengal,Signal Jumping,2029-01-22 00:00:00,4,Monday,January,3,22.953222924797476,87.82142292479749
VLT102214,Punjab,Driving Without License,2029-01-23 00:00:00,19,Tuesday,January,3,31.19657412270301,75.39067412270302
VLT102215,West Bengal,Driving Without License,2029-01-24 00:00:00,13,Wednesday,January,3,23.0155117718488,87.88371177184881
VLT102216,Tamil Nadu,Using Mobile Phone,2029-01-25 00:00:00,0,Thursday,January,2,11.144372446021471,78.67417244602146
VLT102217,West Bengal,No Helmet,2029-01-26 00:00:00,21,Friday,January,2,22.963769606209937,87.83196960620994
VLT102218,Maharashtra,Over-speeding,2029-01-27 00:00:00,1,Saturday,January,3,19.72064715463033,75.68304715463033
VLT102219,Tamil Nadu,Drunk Driving,2029-01-28 00:00:00,17,Sunday,January,3,11.086064067653444,78.61586406765343
VLT102220,Gujarat,Wrong Parking,2029-01-29 00:00:00,10,Monday,January,1,22.26446369454954,71.19816369454955
VLT102221,Uttar Pradesh,Over-speeding,2029-01-30 00:00:00,13,Tuesday,January,3,26.817810107859028,80.91731010785904
VLT102222,Uttar Pradesh,No Seatbelt,2029-01-31 00:00:00,21,Wednesday,January,2,26.83879138290181,80.93829138290182
VLT102223,Uttar Pradesh,Driving Without License,2029-02-01 00:00:00,3,Thursday,February,3,26.872804843277642,80.97230484327764
VLT102224,West Bengal,Over-speeding,2029-02-02 00:00:00,14,Friday,February,3,22.99745691320009,87.8656569132001
VLT102225,Tamil Nadu,Signal Jumping,2029-02-03 00:00:00,10,Saturday,February,3,11.108851015606874,78.63865101560687
VLT102226,Gujarat,Signal Jumping,2029-02-04 00:00:00,10,Sunday,February,3,22.217983990438338,71.15168399043834
VLT102227,Tamil Nadu,Drunk Driving,2029-02-05 00:00:00,19,Monday,February,3,11.10791763314443,78.63771763314442
VLT102228,Delhi,Wrong Parking,2029-02-06 00:00:00,22,Tuesday,February,1,28.58363040763698,77.17873040763699
VLT102229,West Bengal,Using Mobile Phone,2029-02-07 00:00:00,5,Wednesday,February,2,22.991326609927988,87.859526609928
VLT102230,Delhi,No Helmet,2029-02-08 00:00:00,2,Thursday,February,2,28.60614035169811,77.20124035169812
VLT102231,West Bengal,Wrong Parking,2029-02-09 00:00:00,20,Friday,February,1,22.972680247411954,87.84088024741196
VLT102232,Punjab,Drunk Driving,2029-02-10 00:00:00,5,Saturday,February,3,31.135736994617815,75.32983699461782
VLT102233,West Bengal,Drunk Driving,2029-02-11 00:00:00,14,Sunday,February,3,22.97759921398359,87.8457992139836
VLT102234,Karnataka,No Helmet,2029-02-12 00:00:00,4,Monday,February,2,15.309921410530313,75.70652141053031
VLT102235,Tamil Nadu,Over-speeding,2029-02-13 00:00:00,20,Tuesday,February,3,11.10981332421922,78.63961332421921
VLT102236,Punjab,No Helmet,2029-02-14 00:00:00,23,Wednesday,February,2,31.173068517204957,75.36716851720496
VLT102237,Gujarat,Drunk Driving,2029-02-15 00:00:00,1,Thursday,February,3,22.26161720724062,71.19531720724062
VLT102238,Uttar Pradesh,Driving Without License,2029-02-16 00:00:00,9,Friday,February,3,26.79782922053394,80.89732922053395
VLT102239,Maharashtra,Signal Jumping,2029-02-17 00:00:00,17,Saturday,February,3,19.742565628498067,75.70496562849806
VLT102240,Punjab,Driving Without License,2029-02-18 00:00:00,21,Sunday,February,3,31.119600099338655,75.31370009933866
VLT102241,Delhi,No Helmet,2029-02-19 00:00:00,20,Monday,February,2,28.623444558212682,77.21854455821268
VLT102242,Punjab,Wrong Parking,2029-02-20 00:00:00,23,Tuesday,February,1,31.1810379395302,75.3751379395302
VLT102243,West Bengal,No Helmet,2029-02-21 00:00:00,12,Wednesday,February,2,23.01113668784968,87.87933668784969
VLT102244,Uttar Pradesh,Driving Without License,2029-02-22 00:00:00,17,Thursday,February,3,26.80900071459911,80.90850071459911
VLT102245,Karnataka,Over-speeding,2029-02-23 00:00:00,1,Friday,February,3,15.317350198888285,75.71395019888828
VLT102246,Uttar Pradesh,Using Mobile Phone,2029-02-24 00:00:00,3,Saturday,February,2,26.84325146034409,80.9427514603441
VLT102247,Gujarat,Drunk Driving,2029-02-25 00:00:00,14,Sunday,February,3,22.252658691344827,71.18635869134484
VLT102248,Karnataka,Drunk Driving,2029-02-26 00:00:00,0,Monday,February,3,15.30420591042071,75.70080591042071
VLT102249,Maharashtra,Over-speeding,2029-02-27 00:00:00,10,Tuesday,February,3,19.770169634917906,75.73256963491791
VLT102250,Punjab,Wrong Parking,2029-02-28 00:00:00,6,Wednesday,February,1,31.109268804200752,75.30336880420076
VLT102251,Uttar Pradesh,Overloading,2029-03-01 00:00:00,10,Thursday,March,2,26.801688983598563,80.90118898359857
VLT102252,Maharashtra,Driving Without License,2029-03-02 00:00:00,3,Friday,March,3,19.765847495722415,75.72824749572241
VLT102253,Delhi,Overloading,2029-03-03 00:00:00,16,Saturday,March,2,28.58395357719917,77.17905357719917
VLT102254,Karnataka,Using Mobile Phone,2029-03-04 00:00:00,20,Sunday,March,2,15.30316412452057,75.69976412452057
VLT102255,Uttar Pradesh,Using Mobile Phone,2029-03-05 00:00:00,21,Monday,March,2,26.88890595617949,80.98840595617949
VLT102256,Punjab,Over-speeding,2029-03-06 00:00:00,5,Tuesday,March,3,31.11128979048018,75.30538979048018
VLT102257,Karnataka,Signal Jumping,2029-03-07 00:00:00,6,Wednesday,March,3,15.352279031321219,75.74887903132121
VLT102258,Delhi,No Seatbelt,2029-03-08 00:00:00,17,Thursday,March,2,28.604475356915415,77.19957535691542
VLT102259,Karnataka,Over-speeding,2029-03-09 00:00:00,10,Friday,March,3,15.286474334189636,75.68307433418963
VLT102260,West Bengal,Signal Jumping,2029-03-10 00:00:00,9,Saturday,March,3,23.03528841964188,87.90348841964189
VLT102261,West Bengal,No Helmet,2029-03-11 00:00:00,12,Sunday,March,2,22.997566391067085,87.86576639106708
VLT102262,Maharashtra,Drunk Driving,2029-03-12 00:00:00,15,Monday,March,3,19.72372372353293,75.68612372353293
VLT102263,West Bengal,Driving Without License,2029-03-13 00:00:00,8,Tuesday,March,3,23.013141532728618,87.88134153272863
VLT102264,Gujarat,Drunk Driving,2029-03-14 00:00:00,0,Wednesday,March,3,22.245753358410095,71.1794533584101
VLT102265,Delhi,No Helmet,2029-03-15 00:00:00,15,Thursday,March,2,28.617125834831608,77.21222583483161
VLT102266,Punjab,Wrong Parking,2029-03-16 00:00:00,14,Friday,March,1,31.132756483011633,75.32685648301164
VLT102267,Tamil Nadu,No Helmet,2029-03-17 00:00:00,23,Saturday,March,2,11.09345129181355,78.62325129181355
VLT102268,Delhi,Signal Jumping,2029-03-18 00:00:00,12,Sunday,March,3,28.646694775027978,77.24179477502798
VLT102269,West Bengal,Using Mobile Phone,2029-03-19 00:00:00,3,Monday,March,2,23.00746513804478,87.87566513804478
VLT102270,Gujarat,Driving Without License,2029-03-20 00:00:00,12,Tuesday,March,3,22.234759567452553,71.16845956745256
VLT102271,Gujarat,Driving Without License,2029-03-21 00:00:00,7,Wednesday,March,3,22.261468757775134,71.19516875777514
VLT102272,Tamil Nadu,No Seatbelt,2029-03-22 00:00:00,4,Thursday,March,2,11.078373384832185,78.60817338483217
VLT102273,Tamil Nadu,Signal Jumping,2029-03-23 00:00:00,23,Friday,March,3,11.16158286534336,78.69138286534336
VLT102274,Tamil Nadu,Overloading,2029-03-24 00:00:00,18,Saturday,March,2,11.099333290186417,78.62913329018642
VLT102275,Maharashtra,No Seatbelt,2029-03-25 00:00:00,3,Sunday,March,2,19.732268808793066,75.69466880879305
VLT102276,Maharashtra,Wrong Parking,2029-03-26 00:00:00,4,Monday,March,1,19.790564574208723,75.75296457420872
VLT102277,Gujarat,No Helmet,2029-03-27 00:00:00,8,Tuesday,March,2,22.228354050536993,71.162054050537
VLT102278,Delhi,Over-speeding,2029-03-28 00:00:00,21,Wednesday,March,3,28.631539162522188,77.22663916252219
VLT102279,Punjab,Drunk Driving,2029-03-29 00:00:00,10,Thursday,March,3,31.10262008680768,75.29672008680768
VLT102280,Tamil Nadu,Overloading,2029-03-30 00:00:00,19,Friday,March,2,11.134320411010075,78.66412041101006
VLT102281,West Bengal,No Helmet,2029-03-31 00:00:00,13,Saturday,March,2,23.013813824208427,87.88201382420843
VLT102282,Uttar Pradesh,Over-speeding,2029-04-01 00:00:00,4,Sunday,April,3,26.853360615606803,80.95286061560681
VLT102283,Gujarat,Driving Without License,2029-04-02 00:00:00,2,Monday,April,3,22.30816127911955,71.24186127911956
VLT102284,Delhi,Signal Jumping,2029-04-03 00:00:00,22,Tuesday,April,3,28.622982922043402,77.21808292204341
VLT102285,Delhi,No Helmet,2029-04-04 00:00:00,16,Wednesday,April,2,28.605943282931158,77.20104328293115
VLT102286,West Bengal,Wrong Parking,2029-04-05 00:00:00,21,Thursday,April,1,22.966400934863096,87.8346009348631
VLT102287,Maharashtra,Over-speeding,2029-04-06 00:00:00,12,Friday,April,3,19.764851177329312,75.72725117732931
VLT102288,Delhi,Using Mobile Phone,2029-04-07 00:00:00,3,Saturday,April,2,28.635924851446905,77.2310248514469
VLT102289,Maharashtra,Over-speeding,2029-04-08 00:00:00,3,Sunday,April,3,19.742296053383495,75.70469605338349
VLT102290,Gujarat,Drunk Driving,2029-04-09 00:00:00,9,Monday,April,3,22.303751669733487,71.23745166973349
VLT102291,Maharashtra,Over-speeding,2029-04-10 00:00:00,11,Tuesday,April,3,19.7702817863317,75.7326817863317
VLT102292,Tamil Nadu,No Seatbelt,2029-04-11 00:00:00,6,Wednesday,April,2,11.138062359688115,78.66786235968812
VLT102293,Delhi,Using Mobile Phone,2029-04-12 00:00:00,3,Thursday,April,2,28.592868200835312,77.18796820083531
VLT102294,Gujarat,No Seatbelt,2029-04-13 00:00:00,6,Friday,April,2,22.30705513571252,71.24075513571252
VLT102295,Karnataka,Signal Jumping,2029-04-14 00:00:00,1,Saturday,April,3,15.291552663375937,75.68815266337593
VLT102296,Punjab,Driving Without License,2029-04-15 00:00:00,6,Sunday,April,3,31.146457871277555,75.34055787127755
VLT102297,Uttar Pradesh,Over-speeding,2029-04-16 00:00:00,0,Monday,April,3,26.842660434702534,80.94216043470254
VLT102298,Punjab,Over-speeding,2029-04-17 00:00:00,3,Tuesday,April,3,31.14411599409182,75.33821599409183
VLT102299,Uttar Pradesh,Using Mobile Phone,2029-04-18 00:00:00,9,Wednesday,April,2,26.83277369790707,80.93227369790708
VLT102300,Punjab,Wrong Parking,2029-04-19 00:00:00,1,Thursday,April,1,31.16838533031591,75.3624853303159
VLT102301,West Bengal,Drunk Driving,2029-04-20 00:00:00,12,Friday,April,3,23.018294953879497,87.8864949538795
VLT102302,Punjab,Over-speeding,2029-04-21 00:00:00,20,Saturday,April,3,31.110656934818977,75.30475693481898
